Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.242.189-107.23.53.113-59570-443-6,131.202.242.189,59570,107.23.53.113,443,6,08/02/2018 11:19:51,42,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,47619.04761904762,42.0,0.0,42.0,42.0,42.0,42.0,0.0,42.0,42.0,0,0,0,0,0,0,0,0,0,64,0,47619.04761904762,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,254,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.10.78-33484-443-6,131.202.242.189,33484,172.217.10.78,443,6,08/02/2018 11:19:52,147243,9,6,465.0,4368.0,258.0,0.0,51.666666666666664,103.31263233506346,1418.0,0.0,728.0,757.0025099033688,32823.292108962734,101.87241498746968,10517.357142857143,22655.10168595804,65893.0,6.0,147243.0,18405.375,33469.18452178917,83539.0,55.0,84206.0,16841.2,28514.26121610027,66025.0,57.0,0,0,0,0,296,200,61.12344899248181,40.74896599498788,0.0,1418.0,302.06249999999994,559.4469255434335,312980.8625,0,0,0,1,0,0,0,0,0.0,322.2,51.666666666666664,728.0,0,0,0,0,0,0,9,465,6,4368,29200,170,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.10.78-33484-443-6,172.217.10.78,443,131.202.242.189,33484,6,08/02/2018 11:19:52,497,3,2,390.0,0.0,321.0,0.0,130.0,168.97041161102734,0.0,0.0,0.0,0.0,784708.2494969819,10060.36217303823,124.25,194.5205644655598,415.0,7.0,497.0,248.5,245.36605307173198,422.0,75.0,54.0,54.0,0.0,54.0,54.0,1,0,0,0,96,40,6036.217303822937,4024.1448692152912,0.0,321.0,118.49999999999999,159.11599542472152,25317.9,0,1,0,0,1,0,0,0,0.0,142.2,130.0,0.0,0,0,0,0,0,0,3,390,2,0,175,0,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-216.58.219.238-47500-443-6,131.202.242.189,47500,216.58.219.238,443,6,08/02/2018 11:19:46,10397869,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38469420993859416,3465956.3333333335,5703004.440165669,1.0048123E7,27.0,349746.0,349746.0,0.0,349746.0,349746.0,1.004815E7,1.004815E7,0.0,1.004815E7,1.004815E7,0,0,0,0,72,72,0.19234710496929708,0.19234710496929708,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,29200,166,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-216.58.219.238-47500-443-6,131.202.242.189,47500,216.58.219.238,443,6,08/02/2018 11:19:57,95514,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20.93933873568273,95514.0,0.0,95514.0,95514.0,95514.0,95514.0,0.0,95514.0,95514.0,0,0,0,0,0,0,0,0,0,64,0,20.93933873568273,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-162.125.18.133-38846-443-6,162.125.18.133,443,131.202.242.189,38846,6,08/02/2018 11:19:58,1366,1,1,257.0,0.0,257.0,257.0,257.0,0.0,0.0,0.0,0.0,0.0,188140.55636896048,1464.1288433382138,1366.0,0.0,1366.0,1366.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,732.0644216691069,732.0644216691069,0.0,257.0,171.33333333333331,148.37901918173384,22016.333333333336,0,1,0,0,1,0,0,0,1.0,257.0,257.0,0.0,0,0,0,0,0,0,1,257,1,0,123,660,0,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-33786-46376-6,127.0.0.1,33786,127.0.0.1,46376,6,08/02/2018 11:19:46,15000550,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.399765341937462,0.5333137784947886,2142935.714285714,5652114.169592198,1.4960682E7,12.0,1.500055E7,2142935.714285714,5652114.169592198,1.4960682E7,12.0,0,0,0,0,0,0,0,0,0,264,0,0.5333137784947886,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46376-33786-6,127.0.0.1,46376,127.0.0.1,33786,6,08/02/2018 11:19:46,15000581,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.0665478890450975,0.39998450726675183,3000116.2,6708354.7553123785,1.5000386E7,28.0,1.5000581E7,3000116.2,6708354.7553123785,1.5000386E7,28.0,0,0,0,0,0,0,0,0,0,200,0,0.39998450726675183,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51178-443-6,131.202.242.189,51178,172.217.9.228,443,6,08/02/2018 11:20:10,6694,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,4631.012847325964,298.7750224081267,6694.0,0.0,6694.0,6694.0,6694.0,6694.0,0.0,6694.0,6694.0,0,0,0,0,0,1,0,0,0,64,0,298.7750224081267,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,385,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51180-443-6,131.202.242.189,51180,172.217.9.228,443,6,08/02/2018 11:20:10,6255,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,4956.03517186251,319.744204636291,6255.0,0.0,6255.0,6255.0,6255.0,6255.0,0.0,6255.0,6255.0,0,0,0,0,0,1,0,0,0,64,0,319.744204636291,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51182-443-6,131.202.242.189,51182,172.217.9.228,443,6,08/02/2018 11:20:10,5044,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,6145.915939730373,396.5107057890563,5044.0,0.0,5044.0,5044.0,5044.0,5044.0,0.0,5044.0,5044.0,0,0,0,0,0,1,0,0,0,64,0,396.5107057890563,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51178-443-6,131.202.242.189,51178,172.217.9.228,443,6,08/02/2018 11:20:11,243959,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,127.07053234354953,8.198098860874163,243959.0,0.0,243959.0,243959.0,243959.0,243959.0,0.0,243959.0,243959.0,0,0,0,0,0,0,0,0,0,64,0,8.198098860874163,0.0,0.0,31.0,10.333333333333334,17.8978583448784,320.33333333333337,0,0,0,0,1,1,0,0,0.0,15.5,15.5,0.0,0,0,0,0,0,0,2,31,0,0,385,-1,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51180-443-6,131.202.242.189,51180,172.217.9.228,443,6,08/02/2018 11:20:11,243979,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,127.06011582964108,8.197426827718779,243979.0,0.0,243979.0,243979.0,243979.0,243979.0,0.0,243979.0,243979.0,0,0,0,0,0,0,0,0,0,64,0,8.197426827718779,0.0,0.0,31.0,10.333333333333334,17.8978583448784,320.33333333333337,0,0,0,0,1,1,0,0,0.0,15.5,15.5,0.0,0,0,0,0,0,0,2,31,0,0,340,-1,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51182-443-6,131.202.242.189,51182,172.217.9.228,443,6,08/02/2018 11:20:11,243977,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,127.06115740418154,8.197494026076228,243977.0,0.0,243977.0,243977.0,243977.0,243977.0,0.0,243977.0,243977.0,0,0,0,0,0,0,0,0,0,64,0,8.197494026076228,0.0,0.0,31.0,10.333333333333334,17.8978583448784,320.33333333333337,0,0,0,0,1,1,0,0,0.0,15.5,15.5,0.0,0,0,0,0,0,0,2,31,0,0,340,-1,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51178-443-6,131.202.242.189,51178,172.217.9.228,443,6,08/02/2018 11:20:11,976015,2,0,62.0,0.0,31.0,31.0,31.0,0.0,0,0,0,0,63.52361387888506,2.049148834802744,976015.0,0.0,976015.0,976015.0,976015.0,976015.0,0.0,976015.0,976015.0,0,0,0,0,0,1,0,0,0,64,0,2.049148834802744,0.0,31.0,31.0,31.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,46.5,31.0,0.0,0,0,0,0,0,0,2,62,0,0,385,-1,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51180-443-6,131.202.242.189,51180,172.217.9.228,443,6,08/02/2018 11:20:11,975953,2,0,62.0,0.0,31.0,31.0,31.0,0.0,0,0,0,0,63.527649384755215,2.0492790124114584,975953.0,0.0,975953.0,975953.0,975953.0,975953.0,0.0,975953.0,975953.0,0,0,0,0,0,1,0,0,0,64,0,2.0492790124114584,0.0,31.0,31.0,31.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,46.5,31.0,0.0,0,0,0,0,0,0,2,62,0,0,340,-1,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51182-443-6,131.202.242.189,51182,172.217.9.228,443,6,08/02/2018 11:20:11,975992,2,0,62.0,0.0,31.0,31.0,31.0,0.0,0,0,0,0,63.52511086156444,2.0491971245665948,975992.0,0.0,975992.0,975992.0,975992.0,975992.0,0.0,975992.0,975992.0,0,0,0,0,0,1,0,0,0,64,0,2.0491971245665948,0.0,31.0,31.0,31.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,46.5,31.0,0.0,0,0,0,0,0,0,2,62,0,0,340,-1,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51178-443-6,131.202.242.189,51178,172.217.9.228,443,6,08/02/2018 11:20:14,3907981,2,0,62.0,0.0,31.0,31.0,31.0,0.0,0,0,0,0,15.86496966080439,0.5117732148646578,3907981.0,0.0,3907981.0,3907981.0,3907981.0,3907981.0,0.0,3907981.0,3907981.0,0,0,0,0,0,1,0,0,0,64,0,0.5117732148646578,0.0,31.0,31.0,31.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,46.5,31.0,0.0,0,0,0,0,0,0,2,62,0,0,385,-1,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51180-443-6,131.202.242.189,51180,172.217.9.228,443,6,08/02/2018 11:20:14,3912018,2,0,62.0,0.0,31.0,31.0,31.0,0.0,0,0,0,0,15.848597833650048,0.5112450914080661,3912018.0,0.0,3912018.0,3912018.0,3912018.0,3912018.0,0.0,3912018.0,3912018.0,0,0,0,0,0,1,0,0,0,64,0,0.5112450914080661,0.0,31.0,31.0,31.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,46.5,31.0,0.0,0,0,0,0,0,0,2,62,0,0,340,-1,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.228-51182-443-6,131.202.242.189,51182,172.217.9.228,443,6,08/02/2018 11:20:14,3911972,2,0,62.0,0.0,31.0,31.0,31.0,0.0,0,0,0,0,15.848784193751898,0.5112511030242548,3911972.0,0.0,3911972.0,3911972.0,3911972.0,3911972.0,0.0,3911972.0,3911972.0,0,0,0,0,0,1,0,0,0,64,0,0.5112511030242548,0.0,31.0,31.0,31.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,46.5,31.0,0.0,0,0,0,0,0,0,2,62,0,0,340,-1,1,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-34294-46376-6,127.0.0.1,34294,127.0.0.1,46376,6,08/02/2018 11:20:06,15000734,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.399686841990532,0.5333072368325443,2142962.0,5650638.663165843,1.4957354E7,10.0,1.5000734E7,2142962.0,5650638.663165843,1.4957354E7,10.0,0,0,0,0,0,0,0,0,0,264,0,0.5333072368325443,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46376-34294-6,127.0.0.1,46376,127.0.0.1,34294,6,08/02/2018 11:20:06,15000775,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.0665082304080955,0.39997933440105593,3000155.0,6708445.986872928,1.5000588E7,31.0,1.5000775E7,3000155.0,6708445.986872928,1.5000588E7,31.0,0,0,0,0,0,0,0,0,0,200,0,0.39997933440105593,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-54.83.58.190-55566-443-6,131.202.242.189,55566,54.83.58.190,443,6,08/02/2018 11:20:06,19626505,25,22,2010.0,4196.0,768.0,0.0,80.40000000000002,180.12912035537175,1448.0,0.0,190.7272727272727,419.9281323793827,316.2050502623875,2.3947208124931056,426663.1521739131,1202965.0581305614,4995921.0,2.0,1.9626503E7,817770.9583333335,1580921.2835981178,4995921.0,6.0,1.9593707E7,933033.6666666667,1676911.1859789812,5029538.0,4.0,0,0,0,0,808,712,1.273787666219737,1.1209331462733685,0.0,1448.0,129.2916666666667,314.24884829141746,98752.3386524823,0,0,0,1,0,0,0,0,0.0,132.04255319148936,80.4,190.72727272727272,0,0,0,0,0,0,25,2010,22,4196,29200,122,10,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-162.125.18.133-38906-443-6,162.125.18.133,443,131.202.242.189,38906,6,08/02/2018 11:19:02,97493092,21,26,6497.0,9091.0,520.0,0.0,309.3809523809524,255.02950342861828,1039.0,0.0,349.6538461538462,389.6091315467534,159.88825136451717,0.48208543842265256,2119415.0434782607,6607607.663314721,4.1476737E7,11.0,9.7487113E7,4874355.65,9453124.35206189,4.1476737E7,1714.0,9.7493066E7,3899722.6399999997,8662178.917215623,4.1548991E7,5967.0,1,0,0,0,672,832,0.21539987674203623,0.2666855616806163,0.0,1039.0,335.58333333333337,330.9964860219293,109558.67375886523,0,1,0,0,1,0,0,0,1.0,342.72340425531917,309.3809523809524,349.65384615384613,0,0,0,0,0,0,21,6497,26,9091,141,1226,12,32,1.0752335333333332E7,1.1975281246444331E7,2.4205564E7,1257086.0,2.1743369E7,1.829404353587279E7,4.1476737E7,5348464.0,CIC
127.0.0.1-127.0.0.1-34332-46376-6,127.0.0.1,34332,127.0.0.1,46376,6,08/02/2018 11:20:26,15000570,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.399756809241249,0.5333130674367708,2142938.5714285714,5652497.869114912,1.4961557E7,13.0,1.500057E7,2142938.5714285714,5652497.869114912,1.4961557E7,13.0,0,0,0,0,0,0,0,0,0,264,0,0.5333130674367708,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46376-34332-6,127.0.0.1,46376,127.0.0.1,34332,6,08/02/2018 11:20:26,15000592,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.0665456403320617,0.39998421395635586,3000118.4,6708325.574651829,1.5000336E7,35.0,1.5000592E7,3000118.4,6708325.574651829,1.5000336E7,35.0,0,0,0,0,0,0,0,0,0,200,0,0.39998421395635586,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-52.2.219.24-59996-443-6,131.202.242.189,59996,52.2.219.24,443,6,08/02/2018 11:19:41,60112438,12,13,1230.0,4086.0,517.0,0.0,102.50000000000001,184.6665299200894,1488.0,0.0,314.30769230769226,544.1183058574952,88.43427711250041,0.41588730771491916,2504684.9166666665,9547283.438383155,4.499719E7,8.0,4.5170677E7,4106425.181818182,1.358264432960613E7,4.5059614E7,35.0,6.0079258E7,5006604.833333334,1.3311647105955364E7,4.5030153E7,21.0,0,0,0,0,392,424,0.19962590770316122,0.21626140001175798,0.0,1488.0,204.46153846153845,412.3743183826297,170052.57846153848,0,0,0,1,0,0,0,0,1.0,212.64,102.5,314.3076923076923,0,0,0,0,0,0,12,1230,13,4086,29200,114,5,32,103225.0,99365.47331945841,173487.0,32963.0,2.99529835E7,2.127572086744147E7,4.499719E7,1.4908777E7,CIC
